concept_id,name,group_abbr
368209003,Right upper arm structure,ANAT
236071009,Chronic diarrhea,DISO
111843007,Viral gastroenteritis,DISO
274080003,Bacterial gastroenteritis,DISO
252393000,Stool microscopy,PROC
111975006,Prolonged QT interval,DISO
16932000,Nausea and vomiting,DISO
365412003,Q wave - finding,DISO
103720008,Elevation procedure,PROC
691471000119109,Ischemia co-occurrent and due to increased oxygen demand,DISO
816082000,Hypovolemia,DISO
501000119108,Bacteremia caused by Gram-negative bacteria,DISO
71057007,Escherichia coli Infections,DISO
304213008,Low grade fever,DISO
314137006,Nitrite detected in urine,PHEN
715852004,Gastrointestinal infection,DISO
76844004,Wound Infection,DISO
61594008,Microbial culture (procedure),PROC
170502008,Infection surveillance,PROC
419394006,CT of abdomen and pelvis,PROC
818983003,Abdomen,ANAT
127034005,Pancytopenia,DISO
409681009,Serial hematocrit determinations,PROC
16378004,Blood Platelets,ANAT
165517008,Neutrophil count decreased,DISO
386812007,Safety precautions,PROC
409683007,Stable hematocrit,PHEN
1153484001,Serum bicarbonate above reference range,DISO
1388004,Metabolic alkalosis,DISO
8764008,Chronic respiratory acidosis,DISO
367336001,Chemotherapy,PROC
1149478001,Bacteremia caused by Coliform,DISO
26604007,Complete Blood Count,PROC
84828003,Leukopenia,DISO
26958001,Liver Function Tests,PROC
241601008,MRI of head,PROC
441987005,Imaging of abdomen,PROC
710804006,Assistance with walking using device,PROC
87628006,Bacterial Infections,DISO
300913006,Shellfish allergy,DISO
59108006,Injection procedure,PROC
9272000,Defecation,PHYS
36349006,"Pain, Burning",DISO
39937001,Skin,ANAT
302441008,Suction Lipectomy,PROC
473358000,Tolerating oral fluid,DISO
249504006,Flatulence,DISO
289567003,Abnormal Vaginal Discharge,DISO
289530006,Vaginal Hemorrhage,DISO
198436008,Hot flushes,DISO
31908003,Vaginal dryness,DISO
162171002,Currently not sexually active,DISO
386340006,Intravenous therapy,PROC
309081009,Abnormal cervical smear,DISO
8098009,Sexually Transmitted Diseases,DISO
370218001,Mild asthma,DISO
134407002,Chronic back pain,DISO
77547008,Intervertebral Disc Degeneration,DISO
69695003,Stomach structure,ANAT
61396006,Structure of left thigh,ANAT
271836003,Abdomen tympanitic,DISO
26983001,Structure of upper abdominal quadrant,ANAT
108188006,Abdomen incision,PROC
78220002,Umbilical structure,ANAT
82029006,Mons pubis,ANAT
64205004,Subcutaneous crepitus,DISO
102603008,Numbness of skin,DISO
125195005,"Surgical wound, healed",DISO
199820005,Epithelialization,PHYS
42142007,Exudate,ANAT
45147008,Induration,DISO
35025007,Manual pelvic examination (procedure),PROC
75100008,Abdominal Abscess,DISO
41699000,effusion,DISO
77477000,X-Ray Computed Tomography,PROC
386033004,Neuropathy,DISO
113276009,Intestines,ANAT
305799001,Seen by pain management service,DISO
297279009,Steroid therapy,PROC
430567009,Ready for discharge,DISO
82423001,Chronic pain,DISO
3057000,Nerve,ANAT
33633005,Prescription of drug (procedure),PROC
113148007,Fluid intake encouragement,PROC
27731006,Soft stool (finding),DISO
14094001,Hyperemesis Gravidarum,DISO
77386006,Patient currently pregnant,DISO
424441002,Prenatal initial visit,PROC
16310003,Ultrasonography,PROC
386358000,Medication administration: intravenous,PROC
45326000,Shoulder Pain,DISO
79922009,Epigastric pain,DISO
89362005,Weight Loss,DISO
86198006,Influenza vaccination,PROC
15628003,Gonorrhea,DISO
104175002,Chlamydia culture,PROC
814007,Electrophoresis,PROC
224960004,Feeling tired,DISO
17535004,Lying in bed,CONC
366321006,Gravidity,DISO
113011001,Palpation,PROC
27947004,Epigastrium,ANAT
301754002,Right lower quadrant pain,DISO
28231008,Gallbladder,ANAT
65275009,Acute Cholecystitis,DISO
289344004,Fetus present,DISO
83418008,Entire fetus,ANAT
1209182005,Cephalic Presentation,DISO
78067005,Placenta,ANAT
27485007,fundus uteri,ANAT
36813001,Placenta Previa,DISO
278092006,Amniotic fluid volume within reference range,DISO
54527006,Fetal head,ANAT
89545001,Face,ANAT
29870000,Umbilical cord structure,ANAT
367506006,Polydactyly,DISO
85151006,Structure of left hand,ANAT
22335008,Structure of left foot,ANAT
17373004,Both kidneys,ANAT
371011007,Dilatation of calyx,DISO
67569000,Bronchopulmonary Dysplasia,DISO
71934003,Genital system,ANAT
444673007,Hyperemesis,DISO
47451004,Administration of electrolytes,PROC
426701000119108,"Ultrasonography of abdomen, right upper quadrant and epigastrium",PROC
443883001,Measurement of alpha fetoprotein and human chorionic gonadotropin and unconjugated estriol in serum or plasma specimen,PROC
34536000,Amniocentesis,PROC
65683006,"Gestation period, 17 weeks",CONC
279093005,Cramping pain,DISO
48724000,Mitral Valve Insufficiency,DISO
423781004,Left side of face,ANAT
95666008,Facial Paresis,DISO
305684006,Seen by neurologist,DISO
702430003,CT angiography of head and neck with contrast,PROC
371907003,Oxygen administration by nasal cannula,PROC
389086002,Hypoxia,DISO
418272005,Computed Tomography Angiography,PROC
41224006,Structure of left lower lobe of lung,ANAT
52324001,Mediastinal lymphadenopathy,DISO
271651005,Stable blood pressure,DISO
397821002,Patient transfer to intensive care unit,PROC
426977000,Recent weight loss,DISO
427572007,Recent weight gain,DISO
277241008,Tenderness over frontal sinus,DISO
289115009,Does not cough,DISO
88111009,Altered bowel function,DISO
162116003,Increased frequency of micturition,DISO
75088002,Urgency of micturition,DISO
225543007,Skin appearance abnormal,DISO
111583006,Leukocytosis,DISO
6631009,Thrombocytosis,DISO
111287006,Tricuspid Valve Insufficiency,DISO
370612006,Excision of neoplasm,PROC
2748008,Spinal Cord,ANAT
76107001,Spinal Stenosis,DISO
64859006,Osteoporosis,DISO
58840004,Decreased breath sounds,DISO
60859004,Structure of base of left lung,ANAT
51785002,Structure of base of right lung,ANAT
32696007,Structure of right lower leg,ANAT
182555002,Application of bandage (procedure),PROC
84229001,Fatigue,DISO
1240414004,Malignant Neoplasms,DISO
14766002,Aspiration - action,PROC
2004005,Normal blood pressure,DISO
425464007,Hospital acquired pneumonia,DISO
105376000,"Echocardiography, Transesophageal",PROC
3545003,Diastolic dysfunction,DISO
410161005,Speech therapy assessment,PROC
386519006,Aspiration precautions,PROC
60170009,Analysis of arterial blood gases and pH,PROC
169069000,Chest CT,PROC
301003007,Right middle zone pneumonia,DISO
232698006,Airway toilet,PROC
16298007,Rate measurement,PROC
91602002,Thoracentesis,PROC
44029006,Left lung,ANAT
385763009,Hospice Care,PROC
304253006,Do not resuscitate status,DISO
81010002,Decreased systolic arterial pressure,DISO
56675007,Acute heart failure,DISO
433231002,Contrast echocardiography (procedure),PROC
305657005,Seen by hematologist,DISO
298344006,Elderly fall,DISO
57485005,Oxygen Therapy Care,PROC
763779006,Increasing dosage of medication,PROC
123823007,Decreased blood oxygen pressure,DISO
48531003,Achalasia,DISO
36453007,Myotomy with division,PROC
235187003,Partial fundoplication,PROC
19346006,Marfan Syndrome,DISO
67362008,Aortic Aneurysm,DISO
70142008,Atrial Septal Defects,DISO
428179006,Replacement of aortic root,PROC
112811009,Atrioseptoplasty,PROC
40739000,Deglutition Disorders,DISO
102622004,Regurgitation of food,DISO
20816008,Esophageal manometry,PROC
235628006,Nutcracker Esophagus,DISO
288937009,Does swallow,DISO
168821007,Barium swallow,PROC
195565004,Dilation of esophagus (procedure),PROC
443466001,Evaluation of gastrointestinal tract,PROC
165079009,Exercise stress test,PROC
414795007,Myocardial Ischemia,DISO
249366005,Epistaxis,DISO
425963007,"Aneurysm, Ascending Aorta",DISO
782415009,Lactose Intolerance,DISO
384641003,Mitral valvuloplasty,PROC
233344006,Dacron graft operations on aorta,PROC
312311004,Replacement of ascending aorta,PROC
24486003,Transplanted tissue,ANAT
304495004,"Monitoring of blood pressure, temperature, pulse rate and respiratory rate",PROC
229301009,Incentive spirometry,PROC
78150000,Soft diet,PROC
169443000,Prophylactic treatment,PROC
449894006,Tolerating normal diet,DISO
282193002,Does walk up stairs,DISO
308931006,Walking practice,PROC
226029000,Physical therapy exercises,PROC
60119000,Exhaustion,DISO
76948002,Severe pain,DISO
8708008,Sharp pain,DISO
87715008,Xerostomia,DISO
10000006,Radiating chest pain,DISO
225358003,wound care,PROC
118489002,Removal of dressing,PROC
416462003,Traumatic Wound,DISO
42691000,Soak (procedure),PROC
239164002,Wound discharge finding,DISO
294995009,Allergy to hydrochlorothiazide,DISO
13221000122100,Allergy to atorvastatin,DISO
64379006,Decrease in appetite,DISO
424404003,Decompensated chronic heart failure,DISO
440321000124101,Inadequate oral intake,DISO
82169009,Structure of left knee region,ANAT
443681002,Total replacement of left knee joint,PROC
9972008,Radiating pain,DISO
85119005,Left iliac region,ANAT
2095001,Nasal sinus,ANAT
47252008,Alteration in patterns of urinary elimination,DISO
444569004,Aneurysm of infrarenal abdominal aorta,DISO
18639004,Left kidney,ANAT
786838002,Nodule of lung,DISO
71173004,Compressed structure,CONC
280857008,Entire body of fourth lumbar vertebra,ANAT
280858003,Entire body of fifth lumbar vertebra,ANAT
44494000,"Spondylolisthesis, grade 1",DISO
764273002,Stenosis of lumbar vertebral foramen,DISO
280856004,Entire body of third lumbar vertebra,ANAT
239874001,Osteoarthritis of ankle,DISO
239873007,"Osteoarthritis, Knee",DISO
237495005,Thyroid Nodule,DISO
22447003,Raised jugular venous pressure,DISO
367004,High astigmatism of left eye,DISO
439053001,Urinary catheter in situ,DISO
225587003,Gastric reflux (finding),DISO
195112003,Compensated cardiac failure,DISO
34713006,Vitamin D Deficiency,DISO
103735009,Palliative Care,PROC
3457005,Patient referral,PROC
14669001,"Kidney Failure, Acute",DISO
443320005,Uses single walking stick,DISO
91935009,Allergy to peanuts,DISO
122462000,Drainage procedure,PROC
35013009,Purulent discharge,DISO
414133009,Esophageal diverticulum,DISO
27624003,Chronic disease,DISO
11833005,Dry cough,DISO
285386001,Right sided chest pain,DISO
55145008,Stabbing pain,DISO
16982005,Shoulder,ANAT
50219008,Hoarseness,DISO
2237002,Pleuritic pain,DISO
44067009,Structure of left pleural cavity,ANAT
411251000119104,CT angiography of chest with contrast,PROC
3341006,Right lung,ANAT
312682007,Empyema,DISO
264957007,Insertion of pleural tube drain,PROC
60862001,Tinnitus,DISO
30233002,Swallowing painful,DISO
266569009,Benign Prostatic Hyperplasia,DISO
410024004,Urinary Catheterization,PROC
90199006,Transurethral Resection of Prostate,PROC
105597003,Blindness AND/OR vision impairment level,PHYS
422338006,Macular degeneration,DISO
721947001,Structure of macula lutea of left eye,ANAT
42059000,Retinal Detachment,DISO
5597008,Structure of retina of right eye,ANAT
22325002,Gait abnormality,DISO
281146006,Left inguinal canal,ANAT
238167000,Repair of inguinal hernia using surgical sutures,PROC
52378001,Structure of pupil of right eye,ANAT
246923005,Sunken eyes,DISO
16089004,Structure of pupil of left eye,ANAT
771318003,Structure of left half of chest wall,ANAT
248611007,Dullness to percussion over Traube's space,DISO
19977002,Egophony,DISO
443607001,Palpable mass,DISO
363215001,Musculoskeletal system physical examination,PROC
15137004,Normal radial pulse,DISO
18234004,Optic Nerve,ANAT
823978007,Intact hypoglossal nerve,DISO
62777006,"Bacterial stain, routine",PROC
117034009,Anaerobic microbial culture,PROC
241149003,Videofluoroscopy swallow,PROC
439021000124105,Dietary liquid consistency - nectar thick liquid,PROC
68052005,Pulmonary aspiration,PHYS
107646001,Consistency,CONC
709787009,CT guided thoracentesis,PROC
300018000,Drainage of empyema,PROC
255316004,Purulent,CONC
367646009,Pus,ANAT
168440009,Cytology examination - general,PROC
72481006,Structure of middle lobe of right lung,ANAT
73834008,Structure of right pleural cavity,ANAT
395081000119108,CT of chest without contrast,PROC
27925004,Nodule,DISO
12003004,Structure of left adrenal gland,ANAT
1187375007,Adenoma,DISO
444036008,Aortic Injury,DISO
81075000,Pleural effusion associated with pulmonary infection,DISO
167948009,Pleural fluid examination abnormal,DISO
1157303009,Requires follow-up,DISO
308273005,Follow-up status,DISO
252041008,Micturition finding,DISO
182809008,Renal function monitoring,PROC
29565003,Structure of right lobe of thyroid gland,ANAT
249489001,Choking,DISO
123851003,Oral region,ANAT
90968009,"Pregnancy, Prolonged",DISO
236958009,Induction of labor (procedure),PROC
71252005,Cervix Uteri,ANAT
371380006,Amniotic fluid leaking,DISO
249149000,Contraction of uterus during labor,DISO
32279003,Fetal Movement,PHYS
225581002,Deteriorating vision,DISO
301717006,Right upper quadrant pain,DISO
121781007,Fetal fibronectin measurement,PROC
313194008,Glucose load test,PROC
737288007,Intrauterine contraceptive device in situ,DISO
35039007,Uterus,ANAT
72892002,Normal pregnancy,DISO
78267003,Cocaine Abuse,DISO
398254007,Pre-Eclampsia,DISO
127362006,Gravidity,DISO
17369002,Miscarriage,DISO
386641000,Therapeutic abortion procedure,PROC
105629000,Chlamydia Infections,DISO
112662005,Low Grade Squamous Intraepithelial Neoplasia,DISO
195967001,Asthma,DISO
52765003,Intubation (procedure),PROC
406506008,Attention deficit hyperactivity disorder,DISO
13746004,Bipolar Disorder,DISO
304594002,Suicidal intent,DISO
268376005,Mantoux: positive,PHEN
173422009,Tonsillectomy,PROC
368149001,Right elbow region structure,ANAT
11401008,Dilatation and Curettage,PROC
82661006,"Pregnancy, Abdominal",DISO
86569001,Postpartum Period,CONC
289259007,Vaginal delivery (finding),DISO
609328004,Allergic disposition,DISO
6685009,Structure of right ankle,ANAT
397181002,"Fractures, Open",DISO
87642003,Dislocations,DISO
247373008,Ankle pain,DISO
4196002,Eversion,CONC
81680005,Neck Pain,DISO
30473006,Pelvic Pain,DISO
314271007,Conscious Sedation,PROC
308921004,Neurologic Symptoms,DISO
8943002,Weight Gain,DISO
300471006,Increased frequency of micturition,DISO
77176002,Smoker,DISO
122494005,Cervical spine,ANAT
426792009,Cervical spine normal,DISO
12921003,Pelvis,ANAT
64605006,Bone structure of distal tibia,ANAT
86547008,Structure of dorsalis pedis artery,ANAT
85401006,Bone structure of distal fibula,ANAT
76902006,Tetanus,DISO
3895009,Dressing of skin or wound,PROC
423204009,Orthopedic assessment,PROC
305314005,Admission by orthopedic surgeon,PROC
33653009,Absence of sensation,DISO
386359008,"Administration, Oral",PROC
34896006,Surgical incisions,PROC
225948006,Administration of laxative,PROC
101000119102,Numbness and tingling sensation of skin,DISO
44077006,Numbness,DISO
264312008,Liquid (finding),DISO
392247006,Arterial catheterization,PROC
277907006,Yellow sputum,DISO
42400003,Structure of right upper lobe of lung,ANAT
9656002,Consolidation,CONC
428311008,Noninvasive Ventilation,PROC
232717009,Coronary Artery Bypass Surgery,PROC
261402001,Structure of left internal thoracic artery,ANAT
23685000,Rheumatic Heart Disease,DISO
52247003,Repair of aortic valve with tissue graft (procedure),PROC
233985008,"Aortic Aneurysm, Abdominal",DISO
36485005,Restrictive lung disease,DISO
65323003,Polymyalgia Rheumatica,DISO
70153002,Hemorrhoids,DISO
723190009,Chronic Kidney Insufficiency,DISO
860930005,Surgery of cataract of left eye,PROC
444316004,Hay fever,DISO
197152000,Chronic anal fissure,DISO
160496001,Adopted (finding),DISO
271823003,Tachypnea,DISO
78144005,Intra-alveolar hemorrhage,DISO
359672006,Median Sternotomy,PROC
34202007,Aortic valve structure,ANAT
421961002,Hypersensitivity,DISO
838452003,Moderate mitral valve regurgitation,DISO
68328006,Centriacinar Emphysema,DISO
31898008,Paraseptal emphysema,DISO
1217294009,Ground glass opacity,DISO
3120008,Pleura,ANAT
112674009,Fibrosis,DISO
