cuda
FULL Dataset: (20305, 4)
TRAIN Dataset: (16244, 4)
TEST Dataset: (4061, 4)
tensor(3.3615, device='cuda:0', grad_fn=<NllLossBackward0>)
{'loss': 0.1373, 'grad_norm': 4.989096164703369, 'learning_rate': 8.092007281151747e-06, 'epoch': 3.59}
{'eval_loss': 0.2524982690811157, 'eval_accuracy': 0.9285073923812128, 'eval_precision': 0.7060113072574131, 'eval_recall': 0.7704608410979602, 'eval_f1': 0.736829429827202, 'eval_runtime': 6.305, 'eval_samples_per_second': 644.089, 'eval_steps_per_second': 80.571, 'epoch': 3.59}
{'loss': 0.0887, 'grad_norm': 2.798325538635254, 'learning_rate': 8.075459209002153e-06, 'epoch': 3.6}
{'loss': 0.1243, 'grad_norm': 2.6085596084594727, 'learning_rate': 8.058911136852557e-06, 'epoch': 3.6}
{'loss': 0.1539, 'grad_norm': 1.2103909254074097, 'learning_rate': 8.042363064702963e-06, 'epoch': 3.61}
{'loss': 0.112, 'grad_norm': 1.5341895818710327, 'learning_rate': 8.025814992553367e-06, 'epoch': 3.61}
{'loss': 0.1172, 'grad_norm': 2.0340073108673096, 'learning_rate': 8.009266920403773e-06, 'epoch': 3.62}
{'loss': 0.1503, 'grad_norm': 4.283132553100586, 'learning_rate': 7.992718848254179e-06, 'epoch': 3.62}
{'loss': 0.1242, 'grad_norm': 5.591231346130371, 'learning_rate': 7.976170776104585e-06, 'epoch': 3.63}
{'loss': 0.11, 'grad_norm': 4.9693284034729, 'learning_rate': 7.95962270395499e-06, 'epoch': 3.63}
{'loss': 0.1064, 'grad_norm': 5.365095138549805, 'learning_rate': 7.943074631805395e-06, 'epoch': 3.64}
{'loss': 0.1366, 'grad_norm': 1.3815842866897583, 'learning_rate': 7.9265265596558e-06, 'epoch': 3.64}
{'eval_loss': 0.2475593090057373, 'eval_accuracy': 0.9277172509155005, 'eval_precision': 0.7140180348987001, 'eval_recall': 0.7676907579954672, 'eval_f1': 0.7398822886960743, 'eval_runtime': 6.4607, 'eval_samples_per_second': 628.572, 'eval_steps_per_second': 78.629, 'epoch': 3.64}
{'loss': 0.1241, 'grad_norm': 4.891356945037842, 'learning_rate': 7.909978487506206e-06, 'epoch': 3.65}
{'loss': 0.1681, 'grad_norm': 3.4122684001922607, 'learning_rate': 7.893430415356612e-06, 'epoch': 3.65}
{'loss': 0.0994, 'grad_norm': 2.121739625930786, 'learning_rate': 7.876882343207018e-06, 'epoch': 3.66}
{'loss': 0.0916, 'grad_norm': 2.062509298324585, 'learning_rate': 7.860334271057422e-06, 'epoch': 3.66}
{'loss': 0.1104, 'grad_norm': 3.0641329288482666, 'learning_rate': 7.843786198907828e-06, 'epoch': 3.67}
{'loss': 0.1221, 'grad_norm': 4.031247615814209, 'learning_rate': 7.827238126758232e-06, 'epoch': 3.67}
{'loss': 0.1208, 'grad_norm': 3.5751216411590576, 'learning_rate': 7.810690054608638e-06, 'epoch': 3.68}
{'loss': 0.0926, 'grad_norm': 3.3988492488861084, 'learning_rate': 7.794141982459044e-06, 'epoch': 3.68}
{'loss': 0.1033, 'grad_norm': 1.364709496498108, 'learning_rate': 7.77759391030945e-06, 'epoch': 3.69}
{'loss': 0.1033, 'grad_norm': 3.8004157543182373, 'learning_rate': 7.761045838159856e-06, 'epoch': 3.69}
{'eval_loss': 0.25018778443336487, 'eval_accuracy': 0.9266232088860524, 'eval_precision': 0.702563515678645, 'eval_recall': 0.772979098463863, 'eval_f1': 0.7360911270983215, 'eval_runtime': 6.3055, 'eval_samples_per_second': 644.04, 'eval_steps_per_second': 80.564, 'epoch': 3.69}
{'loss': 0.1259, 'grad_norm': 0.5779212117195129, 'learning_rate': 7.74449776601026e-06, 'epoch': 3.7}
{'loss': 0.1323, 'grad_norm': 2.3366472721099854, 'learning_rate': 7.727949693860666e-06, 'epoch': 3.7}
{'loss': 0.1837, 'grad_norm': 3.2972564697265625, 'learning_rate': 7.711401621711072e-06, 'epoch': 3.71}
{'loss': 0.116, 'grad_norm': 2.645144462585449, 'learning_rate': 7.694853549561476e-06, 'epoch': 3.71}
{'loss': 0.0853, 'grad_norm': 2.472547769546509, 'learning_rate': 7.678305477411883e-06, 'epoch': 3.72}
{'loss': 0.1116, 'grad_norm': 3.2849173545837402, 'learning_rate': 7.661757405262288e-06, 'epoch': 3.72}
{'loss': 0.115, 'grad_norm': 1.7441941499710083, 'learning_rate': 7.645209333112693e-06, 'epoch': 3.73}
{'loss': 0.1108, 'grad_norm': 2.5589067935943604, 'learning_rate': 7.6286612609630985e-06, 'epoch': 3.73}
{'loss': 0.139, 'grad_norm': 0.8968974351882935, 'learning_rate': 7.6121131888135035e-06, 'epoch': 3.74}
{'loss': 0.1086, 'grad_norm': 3.61508846282959, 'learning_rate': 7.5955651166639085e-06, 'epoch': 3.74}
{'eval_loss': 0.25174254179000854, 'eval_accuracy': 0.9291759736214311, 'eval_precision': 0.7217866476597766, 'eval_recall': 0.7650465877612692, 'eval_f1': 0.7427872860635696, 'eval_runtime': 6.3241, 'eval_samples_per_second': 642.148, 'eval_steps_per_second': 80.328, 'epoch': 3.74}
{'loss': 0.1095, 'grad_norm': 4.16770601272583, 'learning_rate': 7.579017044514315e-06, 'epoch': 3.75}
{'loss': 0.0859, 'grad_norm': 1.346461534500122, 'learning_rate': 7.56246897236472e-06, 'epoch': 3.75}
{'loss': 0.0659, 'grad_norm': 3.9569098949432373, 'learning_rate': 7.545920900215126e-06, 'epoch': 3.76}
{'loss': 0.0879, 'grad_norm': 2.849308490753174, 'learning_rate': 7.529372828065531e-06, 'epoch': 3.76}
{'loss': 0.1029, 'grad_norm': 4.362524032592773, 'learning_rate': 7.512824755915936e-06, 'epoch': 3.77}
{'loss': 0.2194, 'grad_norm': 3.0270016193389893, 'learning_rate': 7.496276683766341e-06, 'epoch': 3.77}
{'loss': 0.129, 'grad_norm': 5.020870685577393, 'learning_rate': 7.479728611616748e-06, 'epoch': 3.78}
{'loss': 0.1569, 'grad_norm': 3.3997673988342285, 'learning_rate': 7.463180539467153e-06, 'epoch': 3.78}
{'loss': 0.1005, 'grad_norm': 5.512359142303467, 'learning_rate': 7.446632467317558e-06, 'epoch': 3.79}
{'loss': 0.1428, 'grad_norm': 5.454980373382568, 'learning_rate': 7.430084395167964e-06, 'epoch': 3.79}
{'eval_loss': 0.25347912311553955, 'eval_accuracy': 0.926653598942426, 'eval_precision': 0.7059439339304409, 'eval_recall': 0.7641651976832032, 'eval_f1': 0.7339016869218212, 'eval_runtime': 6.325, 'eval_samples_per_second': 642.06, 'eval_steps_per_second': 80.317, 'epoch': 3.79}
{'loss': 0.1281, 'grad_norm': 4.632922649383545, 'learning_rate': 7.413536323018369e-06, 'epoch': 3.8}
{'loss': 0.1399, 'grad_norm': 5.022356986999512, 'learning_rate': 7.396988250868774e-06, 'epoch': 3.8}
{'loss': 0.0992, 'grad_norm': 2.7285447120666504, 'learning_rate': 7.38044017871918e-06, 'epoch': 3.81}
{'loss': 0.1057, 'grad_norm': 2.5967283248901367, 'learning_rate': 7.3638921065695855e-06, 'epoch': 3.81}
{'loss': 0.0843, 'grad_norm': 1.5126556158065796, 'learning_rate': 7.3473440344199905e-06, 'epoch': 3.82}
{'loss': 0.1167, 'grad_norm': 1.969068169593811, 'learning_rate': 7.330795962270396e-06, 'epoch': 3.82}
{'loss': 0.1156, 'grad_norm': 3.574329376220703, 'learning_rate': 7.314247890120801e-06, 'epoch': 3.83}
{'loss': 0.1083, 'grad_norm': 2.0454273223876953, 'learning_rate': 7.297699817971206e-06, 'epoch': 3.83}
{'loss': 0.1102, 'grad_norm': 2.750544548034668, 'learning_rate': 7.281151745821612e-06, 'epoch': 3.84}
{'loss': 0.127, 'grad_norm': 1.5144227743148804, 'learning_rate': 7.264603673672018e-06, 'epoch': 3.84}
{'eval_loss': 0.2593446373939514, 'eval_accuracy': 0.9270942547598425, 'eval_precision': 0.7083911234396671, 'eval_recall': 0.7717199697809116, 'eval_f1': 0.738700735205496, 'eval_runtime': 6.3473, 'eval_samples_per_second': 639.8, 'eval_steps_per_second': 80.034, 'epoch': 3.84}
{'loss': 0.161, 'grad_norm': 3.744985580444336, 'learning_rate': 7.248055601522423e-06, 'epoch': 3.85}
{'loss': 0.1105, 'grad_norm': 3.8367233276367188, 'learning_rate': 7.231507529372829e-06, 'epoch': 3.85}
{'loss': 0.1118, 'grad_norm': 6.3205671310424805, 'learning_rate': 7.214959457223234e-06, 'epoch': 3.86}
{'loss': 0.1634, 'grad_norm': 3.7473511695861816, 'learning_rate': 7.198411385073639e-06, 'epoch': 3.86}
{'loss': 0.1311, 'grad_norm': 4.857731819152832, 'learning_rate': 7.181863312924045e-06, 'epoch': 3.87}
{'loss': 0.1306, 'grad_norm': 2.889673948287964, 'learning_rate': 7.165315240774451e-06, 'epoch': 3.87}
{'loss': 0.0961, 'grad_norm': 2.7512571811676025, 'learning_rate': 7.148767168624856e-06, 'epoch': 3.87}
{'loss': 0.1614, 'grad_norm': 2.6575207710266113, 'learning_rate': 7.132219096475262e-06, 'epoch': 3.88}
{'loss': 0.1227, 'grad_norm': 1.9711397886276245, 'learning_rate': 7.115671024325667e-06, 'epoch': 3.88}
{'loss': 0.1248, 'grad_norm': 4.751274585723877, 'learning_rate': 7.099122952176072e-06, 'epoch': 3.89}
{'eval_loss': 0.24789664149284363, 'eval_accuracy': 0.9289480481986294, 'eval_precision': 0.7210851975249881, 'eval_recall': 0.7630319818685469, 'eval_f1': 0.7414658020310779, 'eval_runtime': 6.3396, 'eval_samples_per_second': 640.572, 'eval_steps_per_second': 80.131, 'epoch': 3.89}
{'loss': 0.1856, 'grad_norm': 4.315150737762451, 'learning_rate': 7.0825748800264775e-06, 'epoch': 3.89}
{'loss': 0.1179, 'grad_norm': 2.9376888275146484, 'learning_rate': 7.066026807876883e-06, 'epoch': 3.9}
{'loss': 0.1708, 'grad_norm': 16.06490135192871, 'learning_rate': 7.049478735727288e-06, 'epoch': 3.9}
{'loss': 0.1263, 'grad_norm': 4.523640155792236, 'learning_rate': 7.032930663577694e-06, 'epoch': 3.91}
{'loss': 0.1132, 'grad_norm': 1.214601755142212, 'learning_rate': 7.016382591428099e-06, 'epoch': 3.91}
{'loss': 0.088, 'grad_norm': 2.475691795349121, 'learning_rate': 6.999834519278504e-06, 'epoch': 3.92}
{'loss': 0.1132, 'grad_norm': 6.487612247467041, 'learning_rate': 6.983286447128909e-06, 'epoch': 3.92}
{'loss': 0.2938, 'grad_norm': 16.890384674072266, 'learning_rate': 6.966738374979315e-06, 'epoch': 3.93}
{'loss': 0.0925, 'grad_norm': 6.945488929748535, 'learning_rate': 6.950190302829721e-06, 'epoch': 3.93}
{'loss': 0.0933, 'grad_norm': 3.3557612895965576, 'learning_rate': 6.933642230680127e-06, 'epoch': 3.94}
{'eval_loss': 0.25179922580718994, 'eval_accuracy': 0.9289632432268162, 'eval_precision': 0.7156070717714553, 'eval_recall': 0.7695794510198942, 'eval_f1': 0.7416125705272099, 'eval_runtime': 6.3082, 'eval_samples_per_second': 643.766, 'eval_steps_per_second': 80.53, 'epoch': 3.94}
{'loss': 0.1192, 'grad_norm': 2.3422536849975586, 'learning_rate': 6.917094158530532e-06, 'epoch': 3.94}
{'loss': 0.1427, 'grad_norm': 10.824399948120117, 'learning_rate': 6.900546086380937e-06, 'epoch': 3.95}
{'loss': 0.1481, 'grad_norm': 2.5812020301818848, 'learning_rate': 6.883998014231342e-06, 'epoch': 3.95}
{'loss': 0.0903, 'grad_norm': 2.6280200481414795, 'learning_rate': 6.867449942081748e-06, 'epoch': 3.96}
{'loss': 0.0892, 'grad_norm': 5.338041305541992, 'learning_rate': 6.850901869932154e-06, 'epoch': 3.96}
{'loss': 0.1256, 'grad_norm': 3.4444143772125244, 'learning_rate': 6.8343537977825595e-06, 'epoch': 3.97}
{'loss': 0.0957, 'grad_norm': 2.4619994163513184, 'learning_rate': 6.8178057256329645e-06, 'epoch': 3.97}
{'loss': 0.1486, 'grad_norm': 0.741328775882721, 'learning_rate': 6.8012576534833695e-06, 'epoch': 3.98}
{'loss': 0.139, 'grad_norm': 0.8926954865455627, 'learning_rate': 6.7847095813337745e-06, 'epoch': 3.98}
{'loss': 0.1071, 'grad_norm': 1.4038197994232178, 'learning_rate': 6.76816150918418e-06, 'epoch': 3.99}
{'eval_loss': 0.24748530983924866, 'eval_accuracy': 0.9300117001717039, 'eval_precision': 0.7323737496950475, 'eval_recall': 0.7559808612440191, 'eval_f1': 0.7439900867410161, 'eval_runtime': 6.3176, 'eval_samples_per_second': 642.811, 'eval_steps_per_second': 80.411, 'epoch': 3.99}
{'loss': 0.0944, 'grad_norm': 1.839339256286621, 'learning_rate': 6.751613437034586e-06, 'epoch': 3.99}
{'loss': 0.1398, 'grad_norm': 2.8241090774536133, 'learning_rate': 6.735065364884992e-06, 'epoch': 4.0}
{'loss': 0.1028, 'grad_norm': 0.9449540972709656, 'learning_rate': 6.718517292735397e-06, 'epoch': 4.0}
{'loss': 0.166, 'grad_norm': 5.9930219650268555, 'learning_rate': 6.701969220585802e-06, 'epoch': 4.01}
{'loss': 0.104, 'grad_norm': 1.5897390842437744, 'learning_rate': 6.685421148436207e-06, 'epoch': 4.01}
{'loss': 0.117, 'grad_norm': 4.574772834777832, 'learning_rate': 6.668873076286613e-06, 'epoch': 4.02}
{'loss': 0.085, 'grad_norm': 2.787827968597412, 'learning_rate': 6.652325004137019e-06, 'epoch': 4.02}
{'loss': 0.1462, 'grad_norm': 6.199481964111328, 'learning_rate': 6.635776931987425e-06, 'epoch': 4.03}
{'loss': 0.1105, 'grad_norm': 4.742706775665283, 'learning_rate': 6.61922885983783e-06, 'epoch': 4.03}
{'loss': 0.0834, 'grad_norm': 0.6918686032295227, 'learning_rate': 6.602680787688235e-06, 'epoch': 4.04}
{'eval_loss': 0.2646971344947815, 'eval_accuracy': 0.9257115071948459, 'eval_precision': 0.7012614678899083, 'eval_recall': 0.7699571896247797, 'eval_f1': 0.7340055215460329, 'eval_runtime': 6.3071, 'eval_samples_per_second': 643.879, 'eval_steps_per_second': 80.544, 'epoch': 4.04}
{'loss': 0.1066, 'grad_norm': 1.2280455827713013, 'learning_rate': 6.58613271553864e-06, 'epoch': 4.04}
{'loss': 0.0847, 'grad_norm': 0.2995116114616394, 'learning_rate': 6.569584643389046e-06, 'epoch': 4.05}
{'loss': 0.0876, 'grad_norm': 6.291942596435547, 'learning_rate': 6.5530365712394515e-06, 'epoch': 4.05}
{'loss': 0.0531, 'grad_norm': 1.42855703830719, 'learning_rate': 6.5364884990898565e-06, 'epoch': 4.06}
{'loss': 0.0954, 'grad_norm': 6.256402492523193, 'learning_rate': 6.519940426940262e-06, 'epoch': 4.06}
{'loss': 0.0917, 'grad_norm': 2.1821281909942627, 'learning_rate': 6.503392354790667e-06, 'epoch': 4.07}
{'loss': 0.0584, 'grad_norm': 1.2811554670333862, 'learning_rate': 6.4868442826410724e-06, 'epoch': 4.07}
{'loss': 0.079, 'grad_norm': 1.977016568183899, 'learning_rate': 6.470296210491478e-06, 'epoch': 4.08}
{'loss': 0.0868, 'grad_norm': 1.1803239583969116, 'learning_rate': 6.453748138341883e-06, 'epoch': 4.08}
{'loss': 0.0567, 'grad_norm': 1.8329017162322998, 'learning_rate': 6.437200066192289e-06, 'epoch': 4.09}
{'eval_loss': 0.26505008339881897, 'eval_accuracy': 0.9295406542979138, 'eval_precision': 0.7242651434011662, 'eval_recall': 0.7663057164442206, 'eval_f1': 0.7446925665341082, 'eval_runtime': 6.3106, 'eval_samples_per_second': 643.523, 'eval_steps_per_second': 80.5, 'epoch': 4.09}
{'loss': 0.1018, 'grad_norm': 1.9476240873336792, 'learning_rate': 6.420651994042695e-06, 'epoch': 4.09}
{'loss': 0.1069, 'grad_norm': 2.058826208114624, 'learning_rate': 6.4041039218931e-06, 'epoch': 4.1}
{'loss': 0.0873, 'grad_norm': 4.019991397857666, 'learning_rate': 6.387555849743505e-06, 'epoch': 4.1}
{'loss': 0.1081, 'grad_norm': 3.2737057209014893, 'learning_rate': 6.371007777593911e-06, 'epoch': 4.11}
{'loss': 0.056, 'grad_norm': 5.569027423858643, 'learning_rate': 6.354459705444316e-06, 'epoch': 4.11}
{'loss': 0.0927, 'grad_norm': 2.1327905654907227, 'learning_rate': 6.337911633294722e-06, 'epoch': 4.12}
{'loss': 0.0905, 'grad_norm': 3.2088804244995117, 'learning_rate': 6.321363561145128e-06, 'epoch': 4.12}
{'loss': 0.097, 'grad_norm': 2.3433661460876465, 'learning_rate': 6.304815488995533e-06, 'epoch': 4.13}
{'loss': 0.1153, 'grad_norm': 2.005221128463745, 'learning_rate': 6.288267416845938e-06, 'epoch': 4.13}
{'loss': 0.0711, 'grad_norm': 1.241406798362732, 'learning_rate': 6.2717193446963436e-06, 'epoch': 4.14}
{'eval_loss': 0.2688896954059601, 'eval_accuracy': 0.9279907614228624, 'eval_precision': 0.7108155002891845, 'eval_recall': 0.7737345756736338, 'eval_f1': 0.7409417013323687, 'eval_runtime': 6.3208, 'eval_samples_per_second': 642.482, 'eval_steps_per_second': 80.37, 'epoch': 4.14}
{'loss': 0.0935, 'grad_norm': 1.5754096508026123, 'learning_rate': 6.2551712725467486e-06, 'epoch': 4.14}
{'loss': 0.0423, 'grad_norm': 0.3404295742511749, 'learning_rate': 6.2386232003971544e-06, 'epoch': 4.15}
{'loss': 0.0649, 'grad_norm': 3.2446413040161133, 'learning_rate': 6.22207512824756e-06, 'epoch': 4.15}
{'loss': 0.1131, 'grad_norm': 4.074134349822998, 'learning_rate': 6.205527056097965e-06, 'epoch': 4.16}
{'loss': 0.0977, 'grad_norm': 1.7678852081298828, 'learning_rate': 6.18897898394837e-06, 'epoch': 4.16}
{'loss': 0.0839, 'grad_norm': 2.3750693798065186, 'learning_rate': 6.172430911798775e-06, 'epoch': 4.17}
{'loss': 0.11, 'grad_norm': 3.214388847351074, 'learning_rate': 6.155882839649181e-06, 'epoch': 4.17}
{'loss': 0.0786, 'grad_norm': 5.023181438446045, 'learning_rate': 6.139334767499587e-06, 'epoch': 4.18}
{'loss': 0.0967, 'grad_norm': 1.5955760478973389, 'learning_rate': 6.122786695349993e-06, 'epoch': 4.18}
{'loss': 0.076, 'grad_norm': 3.07453989982605, 'learning_rate': 6.106238623200398e-06, 'epoch': 4.19}
{'eval_loss': 0.26948443055152893, 'eval_accuracy': 0.9285073923812128, 'eval_precision': 0.7146020277356951, 'eval_recall': 0.772097708385797, 'eval_f1': 0.7422380923561097, 'eval_runtime': 6.3308, 'eval_samples_per_second': 641.465, 'eval_steps_per_second': 80.242, 'epoch': 4.19}
{'loss': 0.0946, 'grad_norm': 1.1578783988952637, 'learning_rate': 6.089690551050803e-06, 'epoch': 4.19}
{'loss': 0.0834, 'grad_norm': 5.696751117706299, 'learning_rate': 6.073142478901208e-06, 'epoch': 4.19}
{'loss': 0.0868, 'grad_norm': 3.5009069442749023, 'learning_rate': 6.056594406751614e-06, 'epoch': 4.2}
{'loss': 0.1334, 'grad_norm': 4.506904125213623, 'learning_rate': 6.040046334602019e-06, 'epoch': 4.2}
{'loss': 0.0595, 'grad_norm': 4.244142055511475, 'learning_rate': 6.0234982624524256e-06, 'epoch': 4.21}
{'loss': 0.1257, 'grad_norm': 2.0600500106811523, 'learning_rate': 6.0069501903028306e-06, 'epoch': 4.21}
{'loss': 0.0675, 'grad_norm': 3.1682281494140625, 'learning_rate': 5.990402118153236e-06, 'epoch': 4.22}
{'loss': 0.0978, 'grad_norm': 0.487352579832077, 'learning_rate': 5.973854046003641e-06, 'epoch': 4.22}
{'loss': 0.0773, 'grad_norm': 0.8058332204818726, 'learning_rate': 5.9573059738540465e-06, 'epoch': 4.23}
{'loss': 0.0801, 'grad_norm': 7.814017295837402, 'learning_rate': 5.9407579017044515e-06, 'epoch': 4.23}
{'eval_loss': 0.2735063433647156, 'eval_accuracy': 0.9269119144216013, 'eval_precision': 0.6999772623919963, 'eval_recall': 0.7752455300931755, 'eval_f1': 0.7356912414864382, 'eval_runtime': 6.3139, 'eval_samples_per_second': 643.182, 'eval_steps_per_second': 80.457, 'epoch': 4.23}
{'loss': 0.1162, 'grad_norm': 6.521523475646973, 'learning_rate': 5.924209829554858e-06, 'epoch': 4.24}
{'loss': 0.0921, 'grad_norm': 4.128232002258301, 'learning_rate': 5.907661757405263e-06, 'epoch': 4.24}
{'loss': 0.0571, 'grad_norm': 1.9131419658660889, 'learning_rate': 5.891113685255668e-06, 'epoch': 4.25}
{'loss': 0.0583, 'grad_norm': 1.9560421705245972, 'learning_rate': 5.874565613106073e-06, 'epoch': 4.25}
{'loss': 0.0848, 'grad_norm': 0.27784264087677, 'learning_rate': 5.858017540956479e-06, 'epoch': 4.26}
{'loss': 0.0746, 'grad_norm': 1.4198838472366333, 'learning_rate': 5.841469468806884e-06, 'epoch': 4.26}
{'loss': 0.1231, 'grad_norm': 4.219164848327637, 'learning_rate': 5.824921396657291e-06, 'epoch': 4.27}
{'loss': 0.0922, 'grad_norm': 11.603979110717773, 'learning_rate': 5.808373324507696e-06, 'epoch': 4.27}
{'loss': 0.0277, 'grad_norm': 0.06968069821596146, 'learning_rate': 5.791825252358101e-06, 'epoch': 4.28}
{'loss': 0.0639, 'grad_norm': 2.510112762451172, 'learning_rate': 5.775277180208506e-06, 'epoch': 4.28}
{'eval_loss': 0.2781611680984497, 'eval_accuracy': 0.9274589354363252, 'eval_precision': 0.7062270220588235, 'eval_recall': 0.7739864014102241, 'eval_f1': 0.7385558092034122, 'eval_runtime': 6.3104, 'eval_samples_per_second': 643.543, 'eval_steps_per_second': 80.502, 'epoch': 4.28}
{'loss': 0.064, 'grad_norm': 1.3252737522125244, 'learning_rate': 5.758729108058912e-06, 'epoch': 4.29}
{'loss': 0.0657, 'grad_norm': 2.44510555267334, 'learning_rate': 5.742181035909317e-06, 'epoch': 4.29}
{'loss': 0.1074, 'grad_norm': 2.673644542694092, 'learning_rate': 5.725632963759723e-06, 'epoch': 4.3}
{'loss': 0.0748, 'grad_norm': 4.8890204429626465, 'learning_rate': 5.7090848916101285e-06, 'epoch': 4.3}
{'loss': 0.1046, 'grad_norm': 7.351860046386719, 'learning_rate': 5.6925368194605335e-06, 'epoch': 4.31}
{'loss': 0.073, 'grad_norm': 7.750843524932861, 'learning_rate': 5.6759887473109385e-06, 'epoch': 4.31}
{'loss': 0.1774, 'grad_norm': 2.8020424842834473, 'learning_rate': 5.659440675161344e-06, 'epoch': 4.32}
{'loss': 0.0581, 'grad_norm': 3.924290418624878, 'learning_rate': 5.642892603011749e-06, 'epoch': 4.32}
{'loss': 0.1136, 'grad_norm': 4.319616317749023, 'learning_rate': 5.626344530862154e-06, 'epoch': 4.33}
{'loss': 0.0577, 'grad_norm': 1.1491502523422241, 'learning_rate': 5.609796458712561e-06, 'epoch': 4.33}
{'eval_loss': 0.28334376215934753, 'eval_accuracy': 0.9262433331813831, 'eval_precision': 0.7018526989935956, 'eval_recall': 0.7727272727272727, 'eval_f1': 0.7355867194054896, 'eval_runtime': 6.3193, 'eval_samples_per_second': 642.638, 'eval_steps_per_second': 80.389, 'epoch': 4.33}
{'loss': 0.1204, 'grad_norm': 2.726206064224243, 'learning_rate': 5.593248386562966e-06, 'epoch': 4.34}
{'loss': 0.0668, 'grad_norm': 3.0501222610473633, 'learning_rate': 5.576700314413371e-06, 'epoch': 4.34}
{'loss': 0.1144, 'grad_norm': 2.365431308746338, 'learning_rate': 5.560152242263777e-06, 'epoch': 4.35}
{'loss': 0.0765, 'grad_norm': 2.911165714263916, 'learning_rate': 5.543604170114182e-06, 'epoch': 4.35}
{'loss': 0.1034, 'grad_norm': 3.639549970626831, 'learning_rate': 5.527056097964587e-06, 'epoch': 4.36}
{'loss': 0.0997, 'grad_norm': 0.999735951423645, 'learning_rate': 5.510508025814994e-06, 'epoch': 4.36}
{'loss': 0.1305, 'grad_norm': 1.8757480382919312, 'learning_rate': 5.493959953665399e-06, 'epoch': 4.37}
{'loss': 0.064, 'grad_norm': 5.299566745758057, 'learning_rate': 5.477411881515804e-06, 'epoch': 4.37}
{'loss': 0.0511, 'grad_norm': 1.577277660369873, 'learning_rate': 5.46086380936621e-06, 'epoch': 4.38}
{'loss': 0.1161, 'grad_norm': 9.07529354095459, 'learning_rate': 5.444315737216615e-06, 'epoch': 4.38}
{'eval_loss': 0.27952906489372253, 'eval_accuracy': 0.9277324459436872, 'eval_precision': 0.7207099172562658, 'eval_recall': 0.75673633845379, 'eval_f1': 0.7382838891959953, 'eval_runtime': 6.4777, 'eval_samples_per_second': 626.922, 'eval_steps_per_second': 78.423, 'epoch': 4.38}
{'loss': 0.1245, 'grad_norm': 11.056324005126953, 'learning_rate': 5.42776766506702e-06, 'epoch': 4.39}
{'loss': 0.0921, 'grad_norm': 2.7230992317199707, 'learning_rate': 5.411219592917426e-06, 'epoch': 4.39}
{'loss': 0.0631, 'grad_norm': 3.519181251525879, 'learning_rate': 5.394671520767831e-06, 'epoch': 4.4}
{'loss': 0.0722, 'grad_norm': 2.7143185138702393, 'learning_rate': 5.378123448618236e-06, 'epoch': 4.4}
{'loss': 0.1389, 'grad_norm': 1.5011235475540161, 'learning_rate': 5.361575376468641e-06, 'epoch': 4.41}
{'loss': 0.0846, 'grad_norm': 2.5994420051574707, 'learning_rate': 5.345027304319047e-06, 'epoch': 4.41}
{'loss': 0.0907, 'grad_norm': 1.2307078838348389, 'learning_rate': 5.328479232169452e-06, 'epoch': 4.42}
{'loss': 0.1158, 'grad_norm': 7.820164680480957, 'learning_rate': 5.311931160019859e-06, 'epoch': 4.42}
{'loss': 0.0686, 'grad_norm': 1.0142574310302734, 'learning_rate': 5.297037895085223e-06, 'epoch': 4.43}
{'loss': 0.0716, 'grad_norm': 1.102575659751892, 'learning_rate': 5.280489822935629e-06, 'epoch': 4.43}
{'eval_loss': 0.2720799744129181, 'eval_accuracy': 0.9288264879731352, 'eval_precision': 0.7178823529411764, 'eval_recall': 0.7683203223369428, 'eval_f1': 0.7422454689210558, 'eval_runtime': 6.2841, 'eval_samples_per_second': 646.229, 'eval_steps_per_second': 80.838, 'epoch': 4.43}
{'loss': 0.0635, 'grad_norm': 1.2047536373138428, 'learning_rate': 5.263941750786034e-06, 'epoch': 4.44}
{'loss': 0.1013, 'grad_norm': 1.3948925733566284, 'learning_rate': 5.247393678636439e-06, 'epoch': 4.44}
{'loss': 0.0572, 'grad_norm': 1.9228922128677368, 'learning_rate': 5.230845606486845e-06, 'epoch': 4.45}
{'loss': 0.0811, 'grad_norm': 0.8793922662734985, 'learning_rate': 5.21429753433725e-06, 'epoch': 4.45}
{'loss': 0.1089, 'grad_norm': 2.2107961177825928, 'learning_rate': 5.197749462187655e-06, 'epoch': 4.46}
{'loss': 0.1112, 'grad_norm': 2.2543179988861084, 'learning_rate': 5.181201390038061e-06, 'epoch': 4.46}
{'loss': 0.0743, 'grad_norm': 3.014338970184326, 'learning_rate': 5.164653317888466e-06, 'epoch': 4.47}
{'loss': 0.0945, 'grad_norm': 3.101426839828491, 'learning_rate': 5.148105245738871e-06, 'epoch': 4.47}
{'loss': 0.1104, 'grad_norm': 3.649676561355591, 'learning_rate': 5.131557173589278e-06, 'epoch': 4.48}
{'loss': 0.0832, 'grad_norm': 1.6212464570999146, 'learning_rate': 5.115009101439683e-06, 'epoch': 4.48}
{'eval_loss': 0.27912408113479614, 'eval_accuracy': 0.925498776800231, 'eval_precision': 0.6969765342960289, 'eval_recall': 0.7778897003273735, 'eval_f1': 0.73521361418541, 'eval_runtime': 6.3372, 'eval_samples_per_second': 640.815, 'eval_steps_per_second': 80.161, 'epoch': 4.48}
{'loss': 0.0867, 'grad_norm': 3.769977569580078, 'learning_rate': 5.098461029290088e-06, 'epoch': 4.49}
