cuda
FULL Dataset: (20305, 4)
TRAIN Dataset: (16244, 4)
TEST Dataset: (4061, 4)
tensor(3.1775, device='cuda:0', grad_fn=<NllLossBackward0>)
{'loss': 0.1746, 'grad_norm': 3.6519246101379395, 'learning_rate': 8.090352473936787e-06, 'epoch': 3.59}
{'eval_loss': 0.23079414665699005, 'eval_accuracy': 0.9305451601570257, 'eval_precision': 0.7261604893846707, 'eval_recall': 0.7707192870782941, 'eval_f1': 0.7477766798418972, 'eval_runtime': 4.1896, 'eval_samples_per_second': 969.308, 'eval_steps_per_second': 121.253, 'epoch': 3.59}
{'loss': 0.0836, 'grad_norm': 3.0382301807403564, 'learning_rate': 8.073804401787192e-06, 'epoch': 3.6}
{'loss': 0.1269, 'grad_norm': 3.207348585128784, 'learning_rate': 8.057256329637597e-06, 'epoch': 3.6}
{'loss': 0.1388, 'grad_norm': 1.1641725301742554, 'learning_rate': 8.040708257488003e-06, 'epoch': 3.61}
{'loss': 0.1139, 'grad_norm': 2.0653371810913086, 'learning_rate': 8.02416018533841e-06, 'epoch': 3.61}
{'loss': 0.1243, 'grad_norm': 3.0470659732818604, 'learning_rate': 8.007612113188813e-06, 'epoch': 3.62}
{'loss': 0.1631, 'grad_norm': 3.273658514022827, 'learning_rate': 7.99106404103922e-06, 'epoch': 3.62}
{'loss': 0.0955, 'grad_norm': 3.0431575775146484, 'learning_rate': 7.974515968889625e-06, 'epoch': 3.63}
{'loss': 0.1173, 'grad_norm': 6.0532917976379395, 'learning_rate': 7.957967896740031e-06, 'epoch': 3.63}
{'loss': 0.0995, 'grad_norm': 2.862799644470215, 'learning_rate': 7.941419824590437e-06, 'epoch': 3.64}
{'loss': 0.1192, 'grad_norm': 1.5012346506118774, 'learning_rate': 7.924871752440841e-06, 'epoch': 3.64}
{'eval_loss': 0.2311006486415863, 'eval_accuracy': 0.9304840606717888, 'eval_precision': 0.7333822091886608, 'eval_recall': 0.7640992998090388, 'eval_f1': 0.7484257123262048, 'eval_runtime': 4.1977, 'eval_samples_per_second': 967.426, 'eval_steps_per_second': 121.018, 'epoch': 3.64}
{'loss': 0.1265, 'grad_norm': 4.29261589050293, 'learning_rate': 7.908323680291247e-06, 'epoch': 3.65}
{'loss': 0.1247, 'grad_norm': 3.668609619140625, 'learning_rate': 7.891775608141653e-06, 'epoch': 3.65}
{'loss': 0.1133, 'grad_norm': 2.308241605758667, 'learning_rate': 7.875227535992057e-06, 'epoch': 3.66}
{'loss': 0.0856, 'grad_norm': 2.0603277683258057, 'learning_rate': 7.858679463842463e-06, 'epoch': 3.66}
{'loss': 0.1113, 'grad_norm': 2.1724331378936768, 'learning_rate': 7.842131391692869e-06, 'epoch': 3.67}
{'loss': 0.1501, 'grad_norm': 4.750890731811523, 'learning_rate': 7.825583319543274e-06, 'epoch': 3.67}
{'loss': 0.1153, 'grad_norm': 4.297032356262207, 'learning_rate': 7.809035247393679e-06, 'epoch': 3.68}
{'loss': 0.0893, 'grad_norm': 2.652827024459839, 'learning_rate': 7.792487175244085e-06, 'epoch': 3.68}
{'loss': 0.1061, 'grad_norm': 2.263747453689575, 'learning_rate': 7.77593910309449e-06, 'epoch': 3.69}
{'loss': 0.1143, 'grad_norm': 4.486715316772461, 'learning_rate': 7.759391030944896e-06, 'epoch': 3.69}
{'eval_loss': 0.23391073942184448, 'eval_accuracy': 0.9307437334840454, 'eval_precision': 0.7296905222437138, 'eval_recall': 0.7684277530235519, 'eval_f1': 0.7485583183481119, 'eval_runtime': 4.3507, 'eval_samples_per_second': 933.415, 'eval_steps_per_second': 116.763, 'epoch': 3.69}
{'loss': 0.1283, 'grad_norm': 0.6858129501342773, 'learning_rate': 7.742842958795302e-06, 'epoch': 3.7}
{'loss': 0.1421, 'grad_norm': 2.9215939044952393, 'learning_rate': 7.726294886645706e-06, 'epoch': 3.7}
{'loss': 0.1902, 'grad_norm': 3.904169797897339, 'learning_rate': 7.709746814496112e-06, 'epoch': 3.71}
{'loss': 0.1121, 'grad_norm': 2.6366188526153564, 'learning_rate': 7.693198742346516e-06, 'epoch': 3.71}
{'loss': 0.0839, 'grad_norm': 3.569687604904175, 'learning_rate': 7.676650670196922e-06, 'epoch': 3.72}
{'loss': 0.1138, 'grad_norm': 3.8374011516571045, 'learning_rate': 7.660102598047328e-06, 'epoch': 3.72}
{'loss': 0.0958, 'grad_norm': 1.6314998865127563, 'learning_rate': 7.643554525897734e-06, 'epoch': 3.73}
{'loss': 0.1155, 'grad_norm': 2.10959529876709, 'learning_rate': 7.627006453748139e-06, 'epoch': 3.73}
{'loss': 0.1616, 'grad_norm': 4.542530059814453, 'learning_rate': 7.610458381598545e-06, 'epoch': 3.74}
{'loss': 0.1184, 'grad_norm': 3.9149303436279297, 'learning_rate': 7.59391030944895e-06, 'epoch': 3.74}
{'eval_loss': 0.23840250074863434, 'eval_accuracy': 0.9291551468678877, 'eval_precision': 0.7219047619047619, 'eval_recall': 0.7719923615531509, 'eval_f1': 0.7461088895724391, 'eval_runtime': 4.1804, 'eval_samples_per_second': 971.427, 'eval_steps_per_second': 121.518, 'epoch': 3.74}
{'loss': 0.1224, 'grad_norm': 3.3973257541656494, 'learning_rate': 7.577362237299355e-06, 'epoch': 3.75}
{'loss': 0.0927, 'grad_norm': 2.6271095275878906, 'learning_rate': 7.56081416514976e-06, 'epoch': 3.75}
{'loss': 0.0829, 'grad_norm': 4.290651321411133, 'learning_rate': 7.5442660930001665e-06, 'epoch': 3.76}
{'loss': 0.0799, 'grad_norm': 1.4578702449798584, 'learning_rate': 7.5277180208505715e-06, 'epoch': 3.76}
{'loss': 0.0929, 'grad_norm': 2.7384281158447266, 'learning_rate': 7.511169948700977e-06, 'epoch': 3.77}
{'loss': 0.2345, 'grad_norm': 2.5464468002319336, 'learning_rate': 7.494621876551382e-06, 'epoch': 3.77}
{'loss': 0.1353, 'grad_norm': 4.394135475158691, 'learning_rate': 7.478073804401787e-06, 'epoch': 3.78}
{'loss': 0.1646, 'grad_norm': 4.927961349487305, 'learning_rate': 7.461525732252192e-06, 'epoch': 3.78}
{'loss': 0.1033, 'grad_norm': 2.279552459716797, 'learning_rate': 7.444977660102599e-06, 'epoch': 3.79}
{'loss': 0.1542, 'grad_norm': 4.1024489402771, 'learning_rate': 7.428429587953004e-06, 'epoch': 3.79}
{'eval_loss': 0.2350298911333084, 'eval_accuracy': 0.9286663509859929, 'eval_precision': 0.7183450243728451, 'eval_recall': 0.7691915977084659, 'eval_f1': 0.7428992991516046, 'eval_runtime': 4.1889, 'eval_samples_per_second': 969.471, 'eval_steps_per_second': 121.273, 'epoch': 3.79}
{'loss': 0.1006, 'grad_norm': 4.893941402435303, 'learning_rate': 7.41188151580341e-06, 'epoch': 3.8}
{'loss': 0.1248, 'grad_norm': 4.8823699951171875, 'learning_rate': 7.395333443653815e-06, 'epoch': 3.8}
{'loss': 0.1122, 'grad_norm': 2.85465145111084, 'learning_rate': 7.37878537150422e-06, 'epoch': 3.81}
{'loss': 0.1157, 'grad_norm': 3.564120292663574, 'learning_rate': 7.362237299354625e-06, 'epoch': 3.81}
{'loss': 0.1034, 'grad_norm': 6.181758403778076, 'learning_rate': 7.345689227205032e-06, 'epoch': 3.82}
{'loss': 0.1309, 'grad_norm': 3.3362479209899902, 'learning_rate': 7.329141155055437e-06, 'epoch': 3.82}
{'loss': 0.1079, 'grad_norm': 3.371450901031494, 'learning_rate': 7.312593082905843e-06, 'epoch': 3.83}
{'loss': 0.1196, 'grad_norm': 3.2460885047912598, 'learning_rate': 7.296045010756248e-06, 'epoch': 3.83}
{'loss': 0.1291, 'grad_norm': 2.5866940021514893, 'learning_rate': 7.279496938606653e-06, 'epoch': 3.84}
{'loss': 0.1342, 'grad_norm': 1.3249571323394775, 'learning_rate': 7.262948866457058e-06, 'epoch': 3.84}
{'eval_loss': 0.2372443974018097, 'eval_accuracy': 0.9298883406907297, 'eval_precision': 0.7269337182725851, 'eval_recall': 0.7693189051559516, 'eval_f1': 0.7475259772389906, 'eval_runtime': 4.1836, 'eval_samples_per_second': 970.694, 'eval_steps_per_second': 121.426, 'epoch': 3.84}
{'loss': 0.1257, 'grad_norm': 1.515095829963684, 'learning_rate': 7.2464007943074635e-06, 'epoch': 3.85}
{'loss': 0.1304, 'grad_norm': 1.8855960369110107, 'learning_rate': 7.229852722157869e-06, 'epoch': 3.85}
{'loss': 0.1309, 'grad_norm': 6.436697483062744, 'learning_rate': 7.213304650008275e-06, 'epoch': 3.86}
{'loss': 0.1384, 'grad_norm': 2.916069984436035, 'learning_rate': 7.19675657785868e-06, 'epoch': 3.86}
{'loss': 0.1332, 'grad_norm': 3.885390520095825, 'learning_rate': 7.180208505709085e-06, 'epoch': 3.87}
{'loss': 0.1235, 'grad_norm': 2.4001638889312744, 'learning_rate': 7.16366043355949e-06, 'epoch': 3.87}
{'loss': 0.0935, 'grad_norm': 2.6626696586608887, 'learning_rate': 7.147112361409896e-06, 'epoch': 3.87}
{'loss': 0.184, 'grad_norm': 2.791759729385376, 'learning_rate': 7.130564289260302e-06, 'epoch': 3.88}
{'loss': 0.1125, 'grad_norm': 1.6986613273620605, 'learning_rate': 7.114016217110707e-06, 'epoch': 3.88}
{'loss': 0.1439, 'grad_norm': 4.065434455871582, 'learning_rate': 7.097468144961113e-06, 'epoch': 3.89}
{'eval_loss': 0.23351170122623444, 'eval_accuracy': 0.9292467960957429, 'eval_precision': 0.7258612324114507, 'eval_recall': 0.7618077657542967, 'eval_f1': 0.7434002111932417, 'eval_runtime': 4.1822, 'eval_samples_per_second': 971.019, 'eval_steps_per_second': 121.467, 'epoch': 3.89}
{'loss': 0.1918, 'grad_norm': 2.6373841762542725, 'learning_rate': 7.080920072811518e-06, 'epoch': 3.89}
{'loss': 0.1406, 'grad_norm': 2.3710317611694336, 'learning_rate': 7.064372000661923e-06, 'epoch': 3.9}
{'loss': 0.1922, 'grad_norm': 13.572017669677734, 'learning_rate': 7.047823928512329e-06, 'epoch': 3.9}
{'loss': 0.1216, 'grad_norm': 3.9210193157196045, 'learning_rate': 7.031275856362735e-06, 'epoch': 3.91}
{'loss': 0.0904, 'grad_norm': 2.754016637802124, 'learning_rate': 7.01472778421314e-06, 'epoch': 3.91}
{'loss': 0.1016, 'grad_norm': 2.416926383972168, 'learning_rate': 6.9981797120635455e-06, 'epoch': 3.92}
{'loss': 0.1064, 'grad_norm': 2.961878538131714, 'learning_rate': 6.9816316399139506e-06, 'epoch': 3.92}
{'loss': 0.2821, 'grad_norm': inf, 'learning_rate': 6.966738374979315e-06, 'epoch': 3.93}
{'loss': 0.1004, 'grad_norm': 5.098690986633301, 'learning_rate': 6.950190302829721e-06, 'epoch': 3.93}
{'loss': 0.0731, 'grad_norm': 0.993882417678833, 'learning_rate': 6.933642230680127e-06, 'epoch': 3.94}
{'eval_loss': 0.23894266784191132, 'eval_accuracy': 0.9306826339988086, 'eval_precision': 0.7238389357405868, 'eval_recall': 0.7758115849777212, 'eval_f1': 0.7489246651099914, 'eval_runtime': 4.1756, 'eval_samples_per_second': 972.547, 'eval_steps_per_second': 121.658, 'epoch': 3.94}
{'loss': 0.1371, 'grad_norm': 3.2277283668518066, 'learning_rate': 6.917094158530532e-06, 'epoch': 3.94}
{'loss': 0.1401, 'grad_norm': 4.53904914855957, 'learning_rate': 6.900546086380937e-06, 'epoch': 3.95}
{'loss': 0.1842, 'grad_norm': 4.001032829284668, 'learning_rate': 6.883998014231342e-06, 'epoch': 3.95}
{'loss': 0.0925, 'grad_norm': 2.009291648864746, 'learning_rate': 6.867449942081748e-06, 'epoch': 3.96}
{'loss': 0.0895, 'grad_norm': 3.9925873279571533, 'learning_rate': 6.850901869932154e-06, 'epoch': 3.96}
{'loss': 0.1158, 'grad_norm': 2.852440357208252, 'learning_rate': 6.8343537977825595e-06, 'epoch': 3.97}
{'loss': 0.1275, 'grad_norm': 3.541409730911255, 'learning_rate': 6.8178057256329645e-06, 'epoch': 3.97}
{'loss': 0.1722, 'grad_norm': 1.6184309720993042, 'learning_rate': 6.8012576534833695e-06, 'epoch': 3.98}
{'loss': 0.138, 'grad_norm': 0.8158904910087585, 'learning_rate': 6.7847095813337745e-06, 'epoch': 3.98}
{'loss': 0.0818, 'grad_norm': 1.4291799068450928, 'learning_rate': 6.76816150918418e-06, 'epoch': 3.99}
{'eval_loss': 0.23418490588665009, 'eval_accuracy': 0.9299647150472757, 'eval_precision': 0.7248386325603634, 'eval_recall': 0.7719923615531509, 'eval_f1': 0.7476727698662228, 'eval_runtime': 4.1757, 'eval_samples_per_second': 972.536, 'eval_steps_per_second': 121.657, 'epoch': 3.99}
{'loss': 0.0793, 'grad_norm': 2.40629243850708, 'learning_rate': 6.751613437034586e-06, 'epoch': 3.99}
{'loss': 0.1388, 'grad_norm': 3.5129804611206055, 'learning_rate': 6.735065364884992e-06, 'epoch': 4.0}
{'loss': 0.1014, 'grad_norm': 0.9614159464836121, 'learning_rate': 6.718517292735397e-06, 'epoch': 4.0}
{'loss': 0.171, 'grad_norm': 5.838931560516357, 'learning_rate': 6.701969220585802e-06, 'epoch': 4.01}
{'loss': 0.1377, 'grad_norm': 3.1528985500335693, 'learning_rate': 6.685421148436207e-06, 'epoch': 4.01}
{'loss': 0.1569, 'grad_norm': 1.6337254047393799, 'learning_rate': 6.668873076286613e-06, 'epoch': 4.02}
{'loss': 0.1056, 'grad_norm': 9.700638771057129, 'learning_rate': 6.652325004137019e-06, 'epoch': 4.02}
{'loss': 0.1256, 'grad_norm': 5.801418781280518, 'learning_rate': 6.635776931987425e-06, 'epoch': 4.03}
{'loss': 0.1244, 'grad_norm': 2.5694305896759033, 'learning_rate': 6.61922885983783e-06, 'epoch': 4.03}
{'loss': 0.0693, 'grad_norm': 1.521727204322815, 'learning_rate': 6.602680787688235e-06, 'epoch': 4.04}
{'eval_loss': 0.23985661566257477, 'eval_accuracy': 0.9286510761146838, 'eval_precision': 0.7191764424227914, 'eval_recall': 0.7648631444939529, 'eval_f1': 0.7413165525325437, 'eval_runtime': 4.1851, 'eval_samples_per_second': 970.353, 'eval_steps_per_second': 121.384, 'epoch': 4.04}
{'loss': 0.1412, 'grad_norm': 1.7920218706130981, 'learning_rate': 6.58613271553864e-06, 'epoch': 4.04}
{'loss': 0.0837, 'grad_norm': 0.662541389465332, 'learning_rate': 6.569584643389046e-06, 'epoch': 4.05}
{'loss': 0.0891, 'grad_norm': 3.3011114597320557, 'learning_rate': 6.5530365712394515e-06, 'epoch': 4.05}
{'loss': 0.0885, 'grad_norm': 1.6185466051101685, 'learning_rate': 6.5364884990898565e-06, 'epoch': 4.06}
{'loss': 0.1053, 'grad_norm': 3.6934893131256104, 'learning_rate': 6.519940426940262e-06, 'epoch': 4.06}
{'loss': 0.1125, 'grad_norm': 0.9399778246879578, 'learning_rate': 6.503392354790667e-06, 'epoch': 4.07}
{'loss': 0.0778, 'grad_norm': 1.6727573871612549, 'learning_rate': 6.4868442826410724e-06, 'epoch': 4.07}
{'loss': 0.0773, 'grad_norm': 1.5622289180755615, 'learning_rate': 6.470296210491478e-06, 'epoch': 4.08}
{'loss': 0.0981, 'grad_norm': 2.152506113052368, 'learning_rate': 6.453748138341883e-06, 'epoch': 4.08}
{'loss': 0.0714, 'grad_norm': 1.7609484195709229, 'learning_rate': 6.437200066192289e-06, 'epoch': 4.09}
{'eval_loss': 0.24572482705116272, 'eval_accuracy': 0.9295217437793086, 'eval_precision': 0.7156931738212526, 'eval_recall': 0.7768300445576066, 'eval_f1': 0.7450094621817961, 'eval_runtime': 4.164, 'eval_samples_per_second': 975.271, 'eval_steps_per_second': 121.999, 'epoch': 4.09}
{'loss': 0.0982, 'grad_norm': 1.5661695003509521, 'learning_rate': 6.420651994042695e-06, 'epoch': 4.09}
{'loss': 0.152, 'grad_norm': 1.395643711090088, 'learning_rate': 6.4041039218931e-06, 'epoch': 4.1}
{'loss': 0.0888, 'grad_norm': 2.511521816253662, 'learning_rate': 6.387555849743505e-06, 'epoch': 4.1}
{'loss': 0.0877, 'grad_norm': 3.194657325744629, 'learning_rate': 6.371007777593911e-06, 'epoch': 4.11}
{'loss': 0.054, 'grad_norm': 7.509822845458984, 'learning_rate': 6.354459705444316e-06, 'epoch': 4.11}
{'loss': 0.114, 'grad_norm': 3.0631844997406006, 'learning_rate': 6.337911633294722e-06, 'epoch': 4.12}
{'loss': 0.1553, 'grad_norm': 2.8696038722991943, 'learning_rate': 6.321363561145128e-06, 'epoch': 4.12}
{'loss': 0.1165, 'grad_norm': 4.7730488777160645, 'learning_rate': 6.304815488995533e-06, 'epoch': 4.13}
{'loss': 0.104, 'grad_norm': 2.627387046813965, 'learning_rate': 6.288267416845938e-06, 'epoch': 4.13}
{'loss': 0.0876, 'grad_norm': 0.5816701650619507, 'learning_rate': 6.2717193446963436e-06, 'epoch': 4.14}
{'eval_loss': 0.24317361414432526, 'eval_accuracy': 0.9292467960957429, 'eval_precision': 0.7184729937359651, 'eval_recall': 0.7739019732654361, 'eval_f1': 0.7451581269919099, 'eval_runtime': 4.1828, 'eval_samples_per_second': 970.886, 'eval_steps_per_second': 121.45, 'epoch': 4.14}
{'loss': 0.1323, 'grad_norm': 2.982893466949463, 'learning_rate': 6.2551712725467486e-06, 'epoch': 4.14}
{'loss': 0.0527, 'grad_norm': 1.8629982471466064, 'learning_rate': 6.2386232003971544e-06, 'epoch': 4.15}
{'loss': 0.0876, 'grad_norm': 2.141004800796509, 'learning_rate': 6.22207512824756e-06, 'epoch': 4.15}
{'loss': 0.1232, 'grad_norm': 3.409703254699707, 'learning_rate': 6.205527056097965e-06, 'epoch': 4.16}
{'loss': 0.102, 'grad_norm': 1.937083125114441, 'learning_rate': 6.18897898394837e-06, 'epoch': 4.16}
{'loss': 0.0908, 'grad_norm': 2.641160249710083, 'learning_rate': 6.172430911798775e-06, 'epoch': 4.17}
{'loss': 0.1203, 'grad_norm': 3.1805832386016846, 'learning_rate': 6.155882839649181e-06, 'epoch': 4.17}
{'loss': 0.0896, 'grad_norm': 2.495943307876587, 'learning_rate': 6.139334767499587e-06, 'epoch': 4.18}
{'loss': 0.0988, 'grad_norm': 1.19452965259552, 'learning_rate': 6.122786695349993e-06, 'epoch': 4.18}
{'loss': 0.0769, 'grad_norm': 2.058272361755371, 'learning_rate': 6.106238623200398e-06, 'epoch': 4.19}
{'eval_loss': 0.24510493874549866, 'eval_accuracy': 0.9295675683932363, 'eval_precision': 0.7204529370134466, 'eval_recall': 0.7775938892425207, 'eval_f1': 0.7479336312985979, 'eval_runtime': 4.1975, 'eval_samples_per_second': 967.479, 'eval_steps_per_second': 121.024, 'epoch': 4.19}
{'loss': 0.0906, 'grad_norm': 2.316722869873047, 'learning_rate': 6.089690551050803e-06, 'epoch': 4.19}
{'loss': 0.0821, 'grad_norm': 3.0572454929351807, 'learning_rate': 6.073142478901208e-06, 'epoch': 4.19}
{'loss': 0.0888, 'grad_norm': 3.3105273246765137, 'learning_rate': 6.056594406751614e-06, 'epoch': 4.2}
{'loss': 0.1144, 'grad_norm': 3.6502017974853516, 'learning_rate': 6.040046334602019e-06, 'epoch': 4.2}
{'loss': 0.0737, 'grad_norm': 4.47226619720459, 'learning_rate': 6.0234982624524256e-06, 'epoch': 4.21}
{'loss': 0.1358, 'grad_norm': 1.6093366146087646, 'learning_rate': 6.0069501903028306e-06, 'epoch': 4.21}
{'loss': 0.0619, 'grad_norm': 1.5448334217071533, 'learning_rate': 5.990402118153236e-06, 'epoch': 4.22}
{'loss': 0.0968, 'grad_norm': 0.6143034100532532, 'learning_rate': 5.973854046003641e-06, 'epoch': 4.22}
{'loss': 0.1139, 'grad_norm': 1.4432140588760376, 'learning_rate': 5.9573059738540465e-06, 'epoch': 4.23}
{'loss': 0.084, 'grad_norm': 2.130502223968506, 'learning_rate': 5.9407579017044515e-06, 'epoch': 4.23}
{'eval_loss': 0.24624113738536835, 'eval_accuracy': 0.9299188904333481, 'eval_precision': 0.7140369209334727, 'eval_recall': 0.7829408020369192, 'eval_f1': 0.746903084770464, 'eval_runtime': 4.1782, 'eval_samples_per_second': 971.938, 'eval_steps_per_second': 121.582, 'epoch': 4.23}
{'loss': 0.1347, 'grad_norm': 5.002913475036621, 'learning_rate': 5.924209829554858e-06, 'epoch': 4.24}
{'loss': 0.1077, 'grad_norm': 4.989519119262695, 'learning_rate': 5.907661757405263e-06, 'epoch': 4.24}
{'loss': 0.0609, 'grad_norm': 2.554971218109131, 'learning_rate': 5.891113685255668e-06, 'epoch': 4.25}
{'loss': 0.0569, 'grad_norm': 2.053142547607422, 'learning_rate': 5.874565613106073e-06, 'epoch': 4.25}
{'loss': 0.1025, 'grad_norm': 2.7279341220855713, 'learning_rate': 5.858017540956479e-06, 'epoch': 4.26}
{'loss': 0.0684, 'grad_norm': 2.1146047115325928, 'learning_rate': 5.841469468806884e-06, 'epoch': 4.26}
{'loss': 0.1422, 'grad_norm': 4.667404651641846, 'learning_rate': 5.824921396657291e-06, 'epoch': 4.27}
{'loss': 0.1317, 'grad_norm': 9.926904678344727, 'learning_rate': 5.808373324507696e-06, 'epoch': 4.27}
{'loss': 0.046, 'grad_norm': 0.15839166939258575, 'learning_rate': 5.791825252358101e-06, 'epoch': 4.28}
{'loss': 0.0658, 'grad_norm': 1.9443451166152954, 'learning_rate': 5.775277180208506e-06, 'epoch': 4.28}
{'eval_loss': 0.2559971809387207, 'eval_accuracy': 0.9290482227687231, 'eval_precision': 0.7083716651333947, 'eval_recall': 0.784213876511776, 'eval_f1': 0.7443658993414296, 'eval_runtime': 4.1656, 'eval_samples_per_second': 974.88, 'eval_steps_per_second': 121.95, 'epoch': 4.28}
{'loss': 0.0678, 'grad_norm': 3.404756546020508, 'learning_rate': 5.758729108058912e-06, 'epoch': 4.29}
{'loss': 0.083, 'grad_norm': 3.968123197555542, 'learning_rate': 5.742181035909317e-06, 'epoch': 4.29}
{'loss': 0.124, 'grad_norm': 7.7413129806518555, 'learning_rate': 5.725632963759723e-06, 'epoch': 4.3}
{'loss': 0.085, 'grad_norm': 3.805121421813965, 'learning_rate': 5.7090848916101285e-06, 'epoch': 4.3}
{'loss': 0.1154, 'grad_norm': 7.29198694229126, 'learning_rate': 5.6925368194605335e-06, 'epoch': 4.31}
{'loss': 0.0676, 'grad_norm': 5.565123558044434, 'learning_rate': 5.6759887473109385e-06, 'epoch': 4.31}
{'loss': 0.2085, 'grad_norm': 2.8665199279785156, 'learning_rate': 5.659440675161344e-06, 'epoch': 4.32}
{'loss': 0.0817, 'grad_norm': 4.484774112701416, 'learning_rate': 5.642892603011749e-06, 'epoch': 4.32}
{'loss': 0.1439, 'grad_norm': 8.811047554016113, 'learning_rate': 5.626344530862154e-06, 'epoch': 4.33}
{'loss': 0.0641, 'grad_norm': 0.8689202070236206, 'learning_rate': 5.609796458712561e-06, 'epoch': 4.33}
{'eval_loss': 0.2527802288532257, 'eval_accuracy': 0.9302396627308415, 'eval_precision': 0.7266419428161264, 'eval_recall': 0.7732654360280077, 'eval_f1': 0.7492290613050451, 'eval_runtime': 4.1722, 'eval_samples_per_second': 973.353, 'eval_steps_per_second': 121.759, 'epoch': 4.33}
{'loss': 0.1391, 'grad_norm': 1.952521562576294, 'learning_rate': 5.593248386562966e-06, 'epoch': 4.34}
{'loss': 0.0665, 'grad_norm': 1.3045183420181274, 'learning_rate': 5.576700314413371e-06, 'epoch': 4.34}
{'loss': 0.1485, 'grad_norm': 3.4872970581054688, 'learning_rate': 5.560152242263777e-06, 'epoch': 4.35}
{'loss': 0.071, 'grad_norm': 1.2551785707473755, 'learning_rate': 5.543604170114182e-06, 'epoch': 4.35}
{'loss': 0.1174, 'grad_norm': 3.6354892253875732, 'learning_rate': 5.527056097964587e-06, 'epoch': 4.36}
{'loss': 0.1112, 'grad_norm': 1.7260290384292603, 'learning_rate': 5.510508025814994e-06, 'epoch': 4.36}
{'loss': 0.1815, 'grad_norm': 3.2516374588012695, 'learning_rate': 5.493959953665399e-06, 'epoch': 4.37}
{'loss': 0.0829, 'grad_norm': 2.7312467098236084, 'learning_rate': 5.477411881515804e-06, 'epoch': 4.37}
{'loss': 0.0504, 'grad_norm': 0.9523038268089294, 'learning_rate': 5.46086380936621e-06, 'epoch': 4.38}
{'loss': 0.1184, 'grad_norm': 5.622828960418701, 'learning_rate': 5.444315737216615e-06, 'epoch': 4.38}
{'eval_loss': 0.2504097521305084, 'eval_accuracy': 0.9307590083553546, 'eval_precision': 0.7377293009419931, 'eval_recall': 0.757733927434755, 'eval_f1': 0.7475978144821955, 'eval_runtime': 4.177, 'eval_samples_per_second': 972.221, 'eval_steps_per_second': 121.617, 'epoch': 4.38}
{'loss': 0.1098, 'grad_norm': 11.636150360107422, 'learning_rate': 5.42776766506702e-06, 'epoch': 4.39}
{'loss': 0.0841, 'grad_norm': 1.5234911441802979, 'learning_rate': 5.411219592917426e-06, 'epoch': 4.39}
{'loss': 0.0553, 'grad_norm': 1.8672676086425781, 'learning_rate': 5.394671520767831e-06, 'epoch': 4.4}
{'loss': 0.0841, 'grad_norm': 2.4235901832580566, 'learning_rate': 5.378123448618236e-06, 'epoch': 4.4}
{'loss': 0.167, 'grad_norm': 3.0052623748779297, 'learning_rate': 5.361575376468641e-06, 'epoch': 4.41}
{'loss': 0.1083, 'grad_norm': 4.635756015777588, 'learning_rate': 5.345027304319047e-06, 'epoch': 4.41}
{'loss': 0.1114, 'grad_norm': 3.2752339839935303, 'learning_rate': 5.328479232169452e-06, 'epoch': 4.42}
{'loss': 0.1055, 'grad_norm': 12.239405632019043, 'learning_rate': 5.311931160019859e-06, 'epoch': 4.42}
{'loss': 0.0669, 'grad_norm': 1.5908628702163696, 'learning_rate': 5.295383087870264e-06, 'epoch': 4.43}
{'loss': 0.0833, 'grad_norm': 1.0209192037582397, 'learning_rate': 5.278835015720669e-06, 'epoch': 4.43}
{'eval_loss': 0.2486465573310852, 'eval_accuracy': 0.9302549376021507, 'eval_precision': 0.7206161137440759, 'eval_recall': 0.774283895607893, 'eval_f1': 0.7464866523473458, 'eval_runtime': 4.358, 'eval_samples_per_second': 931.858, 'eval_steps_per_second': 116.568, 'epoch': 4.43}
{'loss': 0.0597, 'grad_norm': 1.4566141366958618, 'learning_rate': 5.262286943571074e-06, 'epoch': 4.44}
{'loss': 0.0868, 'grad_norm': 0.514331579208374, 'learning_rate': 5.24573887142148e-06, 'epoch': 4.44}
{'loss': 0.0657, 'grad_norm': 2.9636964797973633, 'learning_rate': 5.229190799271885e-06, 'epoch': 4.45}
{'loss': 0.097, 'grad_norm': 0.8414495587348938, 'learning_rate': 5.21264272712229e-06, 'epoch': 4.45}
{'loss': 0.1035, 'grad_norm': 3.996917486190796, 'learning_rate': 5.196094654972697e-06, 'epoch': 4.46}
{'loss': 0.1071, 'grad_norm': 2.0434279441833496, 'learning_rate': 5.179546582823102e-06, 'epoch': 4.46}
{'loss': 0.0687, 'grad_norm': 2.1183106899261475, 'learning_rate': 5.162998510673507e-06, 'epoch': 4.47}
{'loss': 0.1171, 'grad_norm': 4.655564785003662, 'learning_rate': 5.1464504385239125e-06, 'epoch': 4.47}
{'loss': 0.1463, 'grad_norm': 3.6077187061309814, 'learning_rate': 5.1299023663743175e-06, 'epoch': 4.48}
{'loss': 0.0918, 'grad_norm': 2.052201986312866, 'learning_rate': 5.1133542942247225e-06, 'epoch': 4.48}
{'eval_loss': 0.2561107873916626, 'eval_accuracy': 0.928162280232789, 'eval_precision': 0.7127078246715498, 'eval_recall': 0.7803946530872056, 'eval_f1': 0.745017015070491, 'eval_runtime': 4.2268, 'eval_samples_per_second': 960.783, 'eval_steps_per_second': 120.187, 'epoch': 4.48}
